text,label
Mehdipatnam lo water supply schedule change avnu maintenance ki,0
Ramesh library lo compilers chadduvutunnadu evening daka,0
"hostel mess lo tamarind rice undhi, canteen lo tamarind rice undii, outside lo tamarind rice undii — tamarind rice universe bru",1
nenu Bunny tho Secunderabad meet avnu ani plan chesaadu,0
"cricket prediction chesanu, wrong avunu, always — analyst career ledu brow",1
"fantasy cricket lo Rohit Sharma select chesdu, zero points vasindi — real game different bro",1
match tension lo pesarattu edu tinnanu — superstition eating broh,1
"valentine's day ki Lucky alone undi, egg rice order chesaadu — self love era",1
"standup lo 'yesterday same, today same' annanu — honest answer bru, fired avutana anukunta",1
"Gachibowli climate chaallu hot summers lo, monsoon better ga undii",0
"propose chesanu, 'I think of you as a brother' annadi — economics result kanna worse shock broo",1
engineering challa popular course undii Andhra Pradesh lo,0
"cricket prediction chesanu, wrong avunu, always — analyst career laedu bro",1
"metro lo seat dorikithe lucky day ani anukuntaa, next stop lo empty avvunu — always like this lol",1
engineering challa popular course undi Andhra Pradesh lo,0
Mahesh library lo data mining chadduvutunnadu evening daka,0
family function lo uncle adugadu 'marks entha' ani — nannagaru topic change chesaadhu immediately,1
Anil back bench lo undii kani first bencher kanna better marks — back lo wifi strong undy kaadaa,1
nannagaru smartphone istE WhatsApp lo naa result forward chesaadu relatives ki — appreciated ledu brooo,1
"new hospital Adoni lo open avutundi next month, facilities chala undhi",0
"Srinu Naga ki 'hi' text chesadhu, 3 days tarvata reply vasindi — chaalaa busy schedule undoo bro",1
"Flipkart lo attu 50% off undie, order chesanu, delivery charge 100 rs — discount illusion broo",1
"mess lemon rice bad undii, outside lemon rice expensive undhi, amma lemon rice perfect undoo — home truth",1
"Telugu language challa old language undii, rich literature undy",0
"new startup Kurnool lo start avunuu, local data scientist opportunities create avvunu",0
"Mounika chepindi library books return date vasindi ani, return chesanu",0
"India batting collapse avvunu, nenu algorithms notes rasanu — parallel disasters bru",1
bike maintain cheyyadaniki regular service okka month ki okaa sari chesukovalani,0
"commentary lo 'magnificent shot' ante, camera replay chesaadu, edge undy — commentary lying bro",1
"Bumrah century chesadhu, office lo kooda celebration — productivity zero officially",1
Harish today digital circuits assignment submit chesadu on time,0
"3 months crush chesanu, Haritha cheppindi 'I have a boyfriend' ani day 1 lo ledu — time waste certified",1
"Deepak adugadu which TOC book better ani, reference book suggest chesanu",0
"new startup Eluru lo start avvunuu, local IAS officer opportunities create avunu",0
"restaurant bill chaallu undi, split chesamu, nenu extra chesanu — mathematics of friendship broh",1
"follow request pampanu, pending lo undie 6 months — neither yes nor no bro",1
"rasam traditional Tadipatri dish undy, festivals lo prepare avunuu",0
"Vikram Instagram bio lo 'entrepreneur' pettadu, venture ledhu — aspirational lying broo",1
"retrospective lo 'what went wrong' adugutunnaru, everything brow — honest answer give ledhu",1
"naa algorithms notes chala neat ga undhi, exam ki neney chadduvukoledu — aesthetic > knowledge",1
attu challaa healthy option undie daily diet lo,0
"Josh order cancel ayindhi, money 7 days lo refund avvunu ani cheppindi — 7 days lo naa hunger wait laedu",1
"India last over lo 20 kavali, Chitti prayer start chesaadhu — sudden devotion broo",1
"morning coconut rice breakfast ki chesamu, ammaaa chesadu today",0
"Amulya cheppindhi library books return date vasindi ani, return chesanu",0
Warangal lo okka new Amazon office open avnu this month,0
"hostel ki ammgaru vasindi, mess food chusaka tears vasindi — maternal emotion brooo",1
software engineering nerchukovadam career ki important undii anukunta,0
"Varun Instagram bio lo 'entrepreneur' pettadu, venture ledhu — aspirational lying brow",1
"Hindupur climate challa hot summers lo, monsoon better ga undoo",0
"Hyderabad climate challaa hot summers lo, monsoon better ga undie",0
"engineering colleges chaallu undii Telangana lo, competition kudaa chaala",0
Nellore lo new college open avutundi engineering courses tho,0
"hostel wifi password change avunuu, warden ki request chesadu, 'study cheyyi' annadu — classic block",1
"morning fried rice breakfast ki chesamu, ammgaru chesdu today",0
"diet chesadhu, results laedu, tomato rice eat chesadhu, results ledu — same outcome different happiness",1
Proddatur lo IT sector chaallu grow avutundi past decade lo,0
Gopi Ongole lo doctor ga work chestunnadu currently,0
naa friend Vijay Deverakonda dialogue morning ki evening daka repeat chesadhu — method acting ledhu just annoying,1
"nenu lemon rice tho dinner chesamu family tho, challaa undie",0
"Kalyan Ram new movie announce ayindii, fans excited avunu, nenu English exam tension lo undii — different worlds",1
"Kurnool chaallu big city undy, population challa undii currently",0
"power cut avvunuu Kadapa lo, exam night lo — God timing perfect broh",1
"hostel cricket lo Kiran out avnu, 'no ball' ani argue chesadhu — classic denial",1
"government software engineer recruitment notification release avvunuu, applications start avunuu",0
DSA concepts chaala important undii software engineering ki,0
pongal chala healthy option undi daily diet lo,0
"Bhaskar cheppadu tomorrow Kurnool lo program undhi ani, attend chestava adugadu",0
Rajahmundry lo weather chaallu hot ga undi summers lo generally,0
regular exercise chaallu important undy long term health ki,0
"attu chesthu undhi ammaaa, nenu taste chesanu, 'chaala undoo' annanu — chef appreciation broo",1
"new shoes vecchaanu, blister vasindi — fashion pain is real broh",1
"hero bike stunt chesadu, Venu try chesdu — bike undhi, Venu hospital lo undoo W move",1
nenu Anna tho Tirupati meet avunu ani plan chesadhu,0
government 'smart city' antee Kukatpally lo Apache ki roads ledu — very smart planning bro,1
"nenu pesarattu tinnanu, challa undie anukunde",0
electricity rates change avutunnai Vizag lo this quarter,0
"ATM ki poina cash ledu, UPI try chesanu network ledoo — broke in every possible way",1
Vikram Kadapa lo relatives ni chusaadaniki chesaadhu weekend lo,0
"curd rice order chesanu, delivery boy cheppadu '5 mins', 45 mins avvunuu — elastic 5 mins broo",1
garelu preparation method different ga undii different regions lo,0
"IPL season lo environmental science study ledu, exam results reflect avunuu — cricket education broo",1
naa friend Kalyan Ram dialogue morning ki evening daka repeat chesdu — method acting ledoo just annoying,1
"nenu paneer try chesanu first time, okay ga undhi",0
Eluru challa develop avutundi last few years lo,0
public transport use cheyyadam traffic reduce avvunuu pollution kudaa taginchutundi,0
"Telugu language chaalaa old language undy, rich literature undii",0
"butter chicken traditional Ongole dish undoo, festivals lo prepare avunuu",0
Eluru lo okkka new YouTube office open avnu this month,0
"nenu tamarind rice tho dinner chesamu family tho, chala undie",0
"restaurant bill challaa undhi, split chesamu, nenu extra chesanu — mathematics of friendship brow",1
"Arjun cooking first time chesaadu, pesarattu chesanu, ammgaru feedback: 'next time ledoo chesuku' — harsh review",1
"warden room check chesaadhu, Varun room clean chesadu first time — inspection effect brooo",1
movie lo hero love failure tarvata okaa song lo recover avunuu — real life lo years kuda ledhu gone case,1
DSA research field challaa active undie currently globally,0
"meeting lo yawn chesanu, boss chusadu — yawn explain cheyydam hardest thing bro",1
"rain start avunu — naa umbrella room lo undii, nenu Kukatpally middle lo undy",1
"Instagram lo life chaalaa undhi, real lo meet avnu — filter world different broo",1
"naa management record okkka page kooda rayaledu, submission day lo Gopi xerox shop lo undy",1
"professor cheppadu 'attendance mandatory', Lokesh proxy pettadu, professor ne proxy ichadu — full circle broo",1
"crush same algorithms class lo undhi, nenu rojuu attend chesanu — subject leduu bro attendance reason different",1
"ammaa cooking chesthu undy, nenu help cheyyatam try chesanu — 'nuvvu poni chadduvuko' annadi",1
naa friend NTR dialogue morning ki evening daka repeat chesaadhu — method acting ledu just annoying,1
"new hospital Bhimavaram lo open avutundi next month, facilities chaallu undy",0
Chitti library lo engineering drawing chadduvutunnadu evening daka,0
practical knowledge chaalaa important undhi theoretical kanna anukuntunna,0
"Gandu chepadu Kadapa ki vellaadani, nenu kudaa veltanu annanu",0
Kurnool lo okkaa new Dunzo office open avnu this month,0
"naa compilers class dawn lo undhi, attend chesanu",0
"Yamini adugundi canteen ekado undy ani, direction cheppanu",0
environmental science nerchukovadam career ki important undoo anukuntunna,0
"meeting lo yawn chesanu, boss chusadu — yawn explain cheyyadham hardest thing bru",1
"Padma chepindi library books return date vasindi ani, return chesanu",0
healthy ga undadam ki garelu tho balanced diet maintain avunu,0
Kamal library lo statistics chadduvutunnadu evening daka,0
"parotta healthy ani chaddivanu, oil lo fry chesanu — healthy intent unhealthy execution broh",1
"Vijayawada lo okkka seat dorikithe lucky ani anukuntunna, destination ki reach avunu — always like this",1
"Yashasvi Jaiswal interview lo Telugu lo cheppadu, nenu proud avvunu — cultural representation bro",1
"warden room check chesaadhu, Girish room clean chesadhu first time — inspection effect bru",1
Tenali lo road expansion project start avvunuu this month,0
"Ramesh adugadu ekkada undi nuvvu ani, Hindupur lo undi cheppanu",0
politician ki necessary certifications obtain cheyyadam career growth ki helpful,0
Rahul new Pulsar kinukkunnadu last month Tirupati lo,0
software jobs chaalaa undoo Vizag lo young graduates ki,0
"nenu Sravani ki cheppanu class time change avvunu ani, okay annadi",0
"ammaa cheppiindi 'doctor avutav' ani, naa marks chusaka 'compounder avunuu kadhaa' ani update chesaadhu",1
physics research field chala active undoo currently globally,0
"relatives adugutunnaru 'what are your plans' ani, nenu physics pass avvadam plan broo — small goals bruh",1
"Deepak Swathi kosam software engineering study chesadu, Swathi different section lo undy — wasted effort",1
"Instagram lo life chaala undy, real lo meet avvunu — filter world different brow",1
"Nani Radha kosam environmental science study chesadu, Radha different section lo undy — wasted effort",1
"ammaa phone lo data laedu, naa phone lo data ledu, iddaru fight chesamu — poverty bonding",1
library resources properly use chesukovalani linear algebra better understand avvadam ki,0
"India batting collapse avnu, nenu discrete maths notes rasanu — parallel disasters broo",1
"hostel curfew 10 PM, Anna 10:01 ki vasadu — warden face priceless bro",1
"Usha adugundi canteen ekkadoo undhi ani, direction cheppanu",0
"Varun Tej dialogue Abhi library lo use chesaadhu, professor appreciate chesaadhu — cinema education works",1
regular exercise chaalaa important undi long term health ki,0
"amma 'oka trader ni chadi set avutav' antee, nenu still economics clear cheyyalekapotunna ikr",1
"Warangal lo different areas undhi, each area different culture undie",0
"Josh lo chicken curry order chesanu '30 mins' anti — 2 hours lo vasindi, cold ga undi",1
"Mounika chepindi exam postpone avunu ani, relief avvunu",0
"oka bite biryani tinnanu, finish avunu entire plate — portion control failed brooo",1
"morning chutney breakfast ki chesamu, amma chesdu today",0
"Rohit laundry okkka month chesadu, room lo mountain avunu — Himalayas size bro",1
"Secunderabad lo different areas undi, each area different culture undi",0
LB Nagar chala develop avutundi last few years lo,0
"Bellamkonda movie trailer chala undii ani 4 tickets kattanu, movie logic edu — trailer cheated bro",1
"nenu Surya tho DBMS doubts discuss chesanu, clear avunu finally",0
"cricket prediction chesanu, wrong avunuu, always — analyst career leduu bru",1
"Kukatpally lo different areas undy, each area different culture undhi",0
English nerchukovadam career ki important undi anukuntaa,0
government schemes chaala undie students ki Mehdipatnam lo,0
halwa challa healthy option undi daily diet lo,0
"propose chesanu, 'I think of you as a brother' annadi — economics result kanna worse shock broh",1
"Kiran broo management exam ki prepare ledoo, result vasthe 'paper tough undi' ani blame chesadhu gone case",1
parotta challaa healthy option undoo daily diet lo,0
"meme post chesanu, 0 likes, friend post chesanu same meme, viral avunu — timing is everything bro",1
Tirupati lo weather challaa hot ga undy summers lo generally,0
naa friend Ram Charan dialogue morning ki evening daka repeat chesadhu — method acting ledu just annoying,1
"naa digital circuits class night lo undy, attend chesanu",0
"Hindupur lo new IT park build avutundi, jobs increase avunu anukuntaa",0
"Deepak Swathi ki gifts icchaadu, Swathi cheppindhi 'you are like my brother' — return policy ledhu bro",1
"warden room check chesadhu, Manoj room clean chesaadu first time — inspection effect brooo",1
"online meeting lo nenu mute avnu matladanu 5 mins — everyone heard, no one told broo",1
"nenu OS notes prepare chesanu exam ki, challa undoo material",0
"cooking chesaadhu, taste check chesanu, taste check again — by end lemon rice edu bru",1
"nenu butter chicken tho dinner chesamu family tho, chaallu undhi",0
mirchi bajji chaalaa healthy option undie daily diet lo,0
"Kiran cheppadu results holiday lo vasthay ani, wait chesamu",0
"Srinu cheppaadu project submit chesaadu ani, good annanu",0
"barber ki 'thoda trim' annanu — half head gone, lost in translation bro",1
"hostel inspection day lo room super clean avunu, next day garbage again — temporary excellence",1
"Telugu cinema industry chaallu big undhi, annual revenue chala undi",0
"Rohit cooking first time chesaadu, jalebi chesanu, ammaa feedback: 'next time ledu chesuku' — harsh review",1
"Ojaswi cheppiindi tomorrow test undhi OS lo ani, prepare avvunu",0
"hostel curfew 10 PM, Naidu 10:01 ki vasadu — warden face priceless broo",1
"movie lo hero okka song lo 5 countries lo dance chesdu, nenu okkka Vijayawada bus stop daataledu",1
"gongura rice order chesanu, delivery boy cheppdu '5 mins', 45 mins avvunu — elastic 5 mins bro",1
Gayatri adugindi 'emaina special undiva nalo?' — nenu environmental science notes rasaanu simultaneously,1
"India last over lo 20 kavali, Teja prayer start chesdu — sudden devotion brooo",1
"new startup Guntur lo start avunu, local contractor opportunities create avvunuu",0
nenu Deepak tho Tenali meet avvunuu ani plan chesadu,0
"Sirisha chepindi library books return date vasindi ani, return chesanu",0
"dal rice spicy order chesanu, 'extra spicy' ante, tears vasindi — bravado backfire brooo",1
Eluru lo road expansion project start avvunuu this month,0
"naa wifi chaala fast undie — speed test lo matrame, actual lo ledoo bro",1
statistics research field challaa active undy currently globally,0
"naa life Allu Arjun movie la undie — interval ki twist, climax ki logic ledu brooo",1
match tension lo pongal laedu tinnanu — superstition eating bro,1
"Farida cheppiindi exam postpone avvunu ani, relief avunu",0
"office coffee machine broken avunuu, entire team productivity zero — dependency confirmed bro",1
"Vijay cheppadu tomorrow Kurnool lo program undy ani, attend chestava adugadu",0
"today economics lab session undie, experiment complete chesadhu",0
"meme post chesanu, 0 likes, friend post chesanu same meme, viral avvunu — timing is everything brooo",1
"cooking chesdu, taste check chesanu, taste check again — by end mirchi bajji ledu brow",1
"movie lo villain challaa smart undoo, hero okkaa scene lo defeat chesaadu — audience: wait what",1
"nenu Yamini ki wish chesanu exam ki, all the best annadi",0
"naa post lo 100 likes vasindi, Sekhar cheppdu 'paid promotion avvunuu' ani — jealousy speaks brooo",1
"retrospective lo 'what went wrong' adugutunnaru, everything broo — honest answer give leduu",1
"mess food challa bad undhi, complain chesamu, next day koodaa same — feedback loop edu",1
"Rahul placement cell ki late vasthe professor 'reason?' adugadu, 'ammaa chesindi late' annadu — universal excuse",1
work from home easy antee — Nitesh amma background lo vada chesthu meeting lo lol,1
maths nerchukovadam career ki important undii anukunta,0
"NTR dialogue Sanjay library lo use chesaadu, professor appreciate chesadhu — cinema education works",1
punugulu chaalaa healthy option undii daily diet lo,0
"naa birthday ki oka wish ledoo, exam result ki chaala messages vasindi — wrong notifications broo",1
Mehdipatnam lo oka new Zepto office open avunuu this month,0
Raju back bench lo undii kani first bencher kanna better marks — back lo wifi strong undie kadhaa,1
"thammudu naa charger teesukuntunnadu, nenu teesukuntunna — family sharing plan W move",1
"team outing undi, Ravi leave chesadu — anti-social professional brow",1
naa AI marks chusaka okkka nimisham silent ga undhi — grief kaaduu pure shock brow,1
"nenu jalebi tho dinner chesamu family tho, chaalaa undhi",0
crush cheppindi 'we are just friends' ani — OS fail kanna painful avunuu bro,1
Eluru lo water supply schedule change avunu maintenance ki,0
ammaa: nuwu ekkado unnav? nenu: library lo. ammaa: mee college lo library ekado undy daa?,1
management concepts chaalaa important undi software engineering ki,0
"cricket prediction chesanu, wrong avvunuu, always — analyst career laedu broo",1
"phone edu chesanu '1 week', day 3 ki check chesanu — addiction certified brow",1
"India batting collapse avunuu, nenu networks notes rasanu — parallel disasters broh",1
"rain start avvunuu — naa umbrella room lo undy, nenu Warangal middle lo undy",1
"supermarket ki okaa item ki poina, 10 items tho vasina — market psychology max level",1
"ammgaru cooking chesthu undie, nenu help cheyyadam try chesanu — 'nuvuu poni chadduvuko' annadi",1
ammaaa: nuwu ekkadoo unnav? nenu: library lo. ammgaru: mee college lo library ekkadaa undoo raa? lol,1
"cooking chesaadu, taste check chesanu, taste check again — by end dosa ledoo brooo",1
"cricket prediction chesanu, wrong avunuu, always — analyst career laedu broo",1
"metro lo seat dorikithe lucky day ani anukunde, next stop lo empty avunu — always like this",1
"Sekhar adugadu ekkada undy nuvvu ani, Hindupur lo undii cheppanu",0
crush chepindhi 'we are just friends' ani — TOC fail kanna painful avvunuu bru,1
"meme post chesanu, 0 likes, friend post chesanu same meme, viral avunu — timing is everything bru",1
Hindupur lo road expansion project start avvunuu this month,0
"ammaa phone lo data ledoo, naa phone lo data ledu, iddaru fight chesamu — poverty bonding",1
"nenu today Kurnool ki bus lo vellanu, chaala time avunu",0
"peddamma cheppindi 'Radha ni chuso doctor avvunu' ani, Radha ki MBBS ledoo — inspiration from fiction",1
relationship status: economics tho — at least it needs me brow,1
"online exam lo Vikram tab switch chesdu, 'suspicious activity' alert vasindi — leduu bro just water taaganiki vellanu",1
"night mess lo chicken curry extra undoo, Babai 5 plates tinnadu — bulk season bru",1
"nenu PhonePe lo payment chesadhu bill ki, easy ga undhi",0
"chutney order chesanu, delivery boy cheppadu '5 mins', 45 mins avvunuu — elastic 5 mins bro",1
naa friend Rana dialogue morning ki evening daka repeat chesadhu — method acting edu just annoying,1
"nenu punugulu try chesanu first time, okay ga undoo",0
"interview ki 'punctual ga veltanu' annanu, 10 mins late avunuu — traffic blame chesanu obviously no cap",1
"tomato rice spicy order chesanu, 'extra spicy' anti, tears vasindi — bravado backfire broh",1
match tension lo idli laedu tinnanu — superstition eating bru,1
"IPL season lo DBMS study leduu, exam results reflect avvunuu — cricket education broh",1
"hero bike stunt chesadhu, Arun try chesaadu — bike undii, Arun hospital lo undy",1
"crush same English class lo undoo, nenu rojuu attend chesanu — subject leduu bro attendance reason different",1
"Dharani cheppiindi tomorrow test undii CN lo ani, prepare avvunu",0
microprocessors nerchukovadam career ki important undii anukunta,0
"hostel wifi password change avnu, warden ki request chesaadu, 'study cheyyi' annadu — classic block",1
sambar challaa healthy option undi daily diet lo,0
idli chaallu healthy option undi daily diet lo,0
nenu Surya tho Anantapur meet avvunu ani plan chesadhu,0
online learning convenient ga undi anukunde most students ki,0
"Naveen cheppadu tomorrow Karimnagar lo program undi ani, attend chestava adugadu",0
"Telugu cinema industry challa big undie, annual revenue chaallu undii",0
"Tarun selfie 50 teesadu, okkka post chesdu, 2 likes vasindi — effort vs result gap bro",1
"power cut avvunu, phone charge laedu, powerbank edu — darkness in every way bru",1
"3 months crush chesanu, Keerthi cheppindi 'I have a boyfriend' ani day 1 lo edu — time waste certified",1
"today statistics lab session undii, experiment complete chesadu",0
"last ball lo 6 kavali, Pavan TV off chesadu — cannot witness the end bru",1
"ex vasindi message 'how are you' ani, nenu software engineering fail avutunna — great timing broo",1
"nenu Zomato lo payment chesdu bill ki, easy ga undy",0
vada health benefits chaalaa undy nutritional value tho,0
"India batting collapse avnu, nenu AI notes rasanu — parallel disasters broo",1
"hostel cricket lo Pappu out avunuu, 'no ball' ani argue chesaadhu — classic denial",1
OOPS interesting subject undie naa opinion lo,0
public transport use cheyyadam traffic reduce avvunuu pollution koodha taginchutundi,0
"sambar healthy ani chaddivanu, oil lo fry chesanu — healthy intent unhealthy execution brooo",1
Srinu principal office lo DBMS class attend chesaadu morning lo,0
Tenali lo water supply schedule change avunuu maintenance ki,0
trader avvadam chaalaa kaashtam kani worth it undhi anukunta,0
"nenu pongal try chesanu first time, okay ga undoo",0
"Lokesh LinkedIn lo 'open to work' pettadu, recruiter laedu, relatives vasindi — wrong platform response",1
"Arjun bro linear algebra exam ki prepare ledu, result vasthe 'paper tough undii' ani blame chesadu 😬",1
Karimnagar lo transport options improve avvunuu metro tho,0
online learning convenient ga undii anukunta most students ki,0
"bus timings change avvunuu Vizag lo recently, new schedule vasindi",0
"bus timings change avvunu Tadipatri lo recently, new schedule vasindi",0
"office lunch lo jalebi undhi, nenu Blinkit order chesanu — mess food bypass bru",1
"night lo gongura rice eat chesanu, morning ki amma ki telusindi — digestive system traitor brooo",1
MP ki necessary certifications obtain cheyyadam career growth ki helpful,0
"WFH undy, camera off meeting, pajama lo undi — professional from waist up bro",1
Allu Arjun interview lo 'fans my strength' annadu — fans hearing this: power up avvunu,1
"Gopi laundry okkaa month chesadu, room lo mountain avunuu — Himalayas size broh",1
punugulu preparation method different ga undie different regions lo,0
"Ajay campus lo attendance ledu broo, but ammaa tho 'daily velthunna' antadu — technically leduu kada",1
auto wala 'meter edu' antaa 3x rate adugadu — Warangal special experience,1
work from home easy antaa — Ramu amma background lo chapati chesthu meeting lo,1
"generator sound undhi, power back avunu ani excited avunuu, neighbour generator avvunu — false hope broh",1
"naa life okaa hero laa start avvunuu — but interval laedu, climax leduu, budget leduu",1
"okaa bite tomato rice tinnanu, finish avvunu entire plate — portion control failed bru",1
"last ball lo 6 kavali, Charan TV off chesaadu — cannot witness the end broh",1
state budget lo education ki more funds allocate chesadu this year,0
"Lavanya 'nuwu change avvali' annadi, Nani hairstyle change chesadu — nenu try chesanu brooo",1
"Hyderabad lo different areas undhi, each area different culture undii",0
environmental science research field challaa active undhi currently globally,0
"metro lo seat dorikithe lucky day ani anukunde, next stop lo empty avvunuu — always like this yikes",1
practical knowledge chala important undii theoretical kanna anukuntunna,0
"bug report vasindi, nenu 'not able to reproduce' chesaadhu — classic response broh",1
"Mahesh exam hall lo calculator teesukochadu, economics lo calculations laedu — prepared for wrong subject rip",1
"naa post lo 100 likes vasindi, Bunny chepdu 'paid promotion avunu' ani — jealousy speaks brow",1
"Karimnagar climate chaala hot summers lo, monsoon better ga undii",0
attu chaala healthy option undii daily diet lo,0
"bug report vasindi, nenu 'not able to reproduce' chesaadhu — classic response brooo",1
"morning fried rice breakfast ki chesamu, amma chesaadhu today",0
"room mate bro early rise chesadu, alarm 5 AM ki, nenu 5 AM ki sleeping — different schedules bro",1
"Varun adugadu which discrete maths book better ani, reference book suggest chesanu",0
Gandu today algorithms assignment submit chesadu on time,0
"power cut ayindii, phone dead, fan ledu, summer — Eluru punishment level heat",1
"summer lo Kukatpally lo power cut — fan ledoo, AC laedu, life ledu brooo",1
"Deepika adugundi canteen ekado undie ani, direction cheppanu",0
"bus timings change avvunu Ongole lo recently, new schedule vasindi",0
"online lo Dharani profile photo chaallu undi, real lo meet avunu — filter technology peak level broh",1
"hostel cricket lo Nitesh out avvunuu, 'no ball' ani argue chesdu — classic denial",1
"midnight hunger avnu, Amazon Prime open chesanu, Secunderabad delivery leduu — location punishment broo",1
"nenu Vijay tho ML doubts discuss chesanu, clear avunuu finally",0
"team celebration avunu, cake undii, Arjun dietary restriction undy — cake still eaten bro",1
"fried rice order chesanu, delivery boy cheppaadu '5 mins', 45 mins avvunuu — elastic 5 mins broo",1
"ammaaa pesarattu chesaadu, nenu 'chaallu undie' annanu — ledoo, pure diplomacy broo",1
"office lunch lo pulihora undi, nenu BYJU's order chesanu — mess food bypass brooo",1
"Pappu cheppaadu Secunderabad ki vellaadani, nenu koodaa veltanu annanu",0
"meme post chesanu, 0 likes, friend post chesanu same meme, viral avvunuu — timing is everything brow",1
"amma paneer chesdu, nenu 'chaallu undie' annanu — ledoo, pure diplomacy bru",1
"nenu Josh lo payment chesaadu bill ki, easy ga undie",0
"new flyover Tirupati lo ready avvunu next month, traffic ease avnu anukunta",0
"Varun cheppadu tomorrow Bhimavaram lo program undy ani, attend chestava adugadu",0
"government architect recruitment notification release avunuu, applications start avvunuu",0
"meeting schedule avnu, 'this could have been an email' — every time broo",1
"movie lo Pawan Kalyan tho fight scene, 50 mandi ni okkaa hand tho — physics take a vacation bru",1
"Zomato lo jalebi 50% off undi, order chesanu, delivery charge 100 rs — discount illusion bru",1
"Babu Instagram bio lo 'entrepreneur' pettadu, venture ledhu — aspirational lying broh",1
"Priya adugundi canteen ekada undoo ani, direction cheppanu",0
"propose chesanu, 'I think of you as a brother' annadi — discrete maths result kanna worse shock bru",1
nenu Srinu tho Eluru meet avvunu ani plan chesadhu,0
"Anil cheppaadu project submit chesaadhu ani, good annanu",0
"new startup Mehdipatnam lo start avvunu, local designer opportunities create avunu",0
"naa university lo physics class cancel ayindii, but attendance portal lo present show avvunuu — glitch in the matrix",1
"akka result vasindi, ammaaa sweets chesindi, naa result vasindi, ammaa fasting chesindi — clear bias bruh",1
Vijayawada lo oka new Instagram office open avunuu this month,0
"nanna cheppadu 'politician avvali' ani, nenu cheppanu 'try chestunna' ani — 4 years same conversation broo",1
"India World Cup win chesaadu, nenu algorithms fail avvunu same day — mixed emotions broo",1
"Telugu cinema industry challaa big undii, annual revenue chaala undii",0
"cooking chesaadu, taste check chesanu, taste check again — by end lemon rice ledoo brooo",1
SP avvadam chaala kaashtam kani worth it undy anukunta,0
"Lucky laundry okkaa month chesadu, room lo mountain avnu — Himalayas size broh",1
"diet chesadhu, results ledhu, idli eat chesaadu, results ledhu — same outcome different happiness",1
"crush same discrete maths class lo undie, nenu rojuu attend chesanu — subject laedu bro attendance reason different",1
"rain start avvunu — naa umbrella room lo undii, nenu Eluru middle lo undi gone case",1
"summer lo Rajahmundry lo power cut — fan ledu, AC laedu, life ledhu broo",1
communication clearly cheyyadham professional teacher ki essential skill undi,0
pulihora chaala healthy option undy daily diet lo,0
communication clearly cheyydam professional MP ki essential skill undi,0
"Gopi adugadu ekkada undii nuvvu ani, Mehdipatnam lo undoo cheppanu",0
"Jadeja out avvunuu, entire India silent avunu — national moment of grief",1
"chicken curry traditional LB Nagar dish undy, festivals lo prepare avnu",0
"valentine's day ki Nani alone undoo, halwa order chesdu — self love era 💔",1
Suresh back bench lo undhi kani first bencher kanna better marks — back lo wifi strong undi kada,1
Venky Gachibowli lo relatives ni chusaadaniki chesadu weekend lo,0
"Virat Kohli century chesaadu, office lo kuda celebration — productivity zero officially",1
"nenu TOC notes prepare chesanu exam ki, chala undi material",0
"YouTube lo okaa video chusanu, 3 hours tarvata oka click lo — algorithm trap broo",1
"state lo rainfall chaallu undie this monsoon season, reservoirs full avunu",0
"Manoj adugadu ekkada undoo nuvvu ani, Kukatpally lo undii cheppanu",0
reading habit challa useful undhi long term lo anukunde,0
"ATM ki poina cash ledu, UPI try chesanu network laedu — broke in every possible way",1
"nenu tomato rice tinnanu, chaallu undii anukuntaa",0
"today TOC lab session undii, experiment complete chesdu",0
"India win avvunu, Rohit bike lo celebrate chesadu — okaa run ki overreact avvunuu broh",1
"pulihora traditional Mehdipatnam dish undii, festivals lo prepare avvunuu",0
"nenu Anu ki cheppanu class time change avnu ani, okay annadi",0
"hostel room lo 4 people, okka charger, okkka wifi — survival of the fittest",1
compilers research field challa active undy currently globally,0
"rasam order chesanu, delivery boy cheppadu '5 mins', 45 mins avvunu — elastic 5 mins bro",1
"Keerthi cheppindi exam postpone avunuu ani, relief avvunuu",0
"online class lo professor 'unmute avvandi' anti — 50 fans, 10 dogs, 5 amma voices 😭😭",1
data mining research field challa active undii currently globally,0
"rasgulla traditional Anantapur dish undy, festivals lo prepare avunu",0
DSA okaa important branch undy computer science lo,0
"mail ki 'as per my last mail' chesaadhu, war started avvunuu — corporate battlefield brow",1
"Varun Swathi ki gifts icchaadu, Swathi cheppindi 'you are like my brother' — return policy leduu bro",1
regular exercise chaala important undhi long term health ki,0
"power cut ayindy, phone dead, fan laedu, summer — Ongole punishment level heat",1
"naa statistics paper lo oka question kadu telivindi, kani confident ga avunu rasa — confidence brow not knowledge",1
"state lo rainfall challaa undi this monsoon season, reservoirs full avunuu",0
today morning lo Harish Proddatur ki Ola lo vellaadu,0
"Dinesh Suma ki punugulu treat ichadu, Suma friend kuda vasindi, friend ki kudaa treat ichadu — poverty begins",1
"Babu cheppadu results afternoon lo vasthay ani, wait chesamu",0
"naa life Prabhas movie la undy — interval ki twist, climax ki logic laedu broh",1
"nenu rasam try chesanu first time, okay ga undhi",0
"amma phone lo data ledu, naa phone lo data ledhu, iddaru fight chesamu — poverty bonding 😬",1
"new hospital Chirala lo open avutundi next month, facilities challa undi",0
"nenu upma tho dinner chesamu family tho, challa undie",0
